POTUS|627211041466941441|2015-07-31 20:15:39|Launching a pilot program to help students in prison pay for college, because everyone willing to work for it deserves a second chance.
POTUS|626794365869010945|2015-07-30 16:39:56|Happy 50th birthday, Medicare and Medicaid! Two programs, one promise: that every American deserves a basic measure of dignity and security.
POTUS|625411767414444032|2015-07-26 21:05:59|25 years of the ADA and Americans with disabilities are breaking more barriers than ever, making all of us more free. Let's keep going.
POTUS|624691954224365568|2015-07-24 21:25:42|Proud to be the first American President to visit Kenya. Happy to see family, and to talk with young Kenyans about the future.
POTUS|623661992952377344|2015-07-22 01:13:00|E.L. Doctorow was one of America's greatest novelists. His books taught me much, and he will be missed.
POTUS|623502798366351360|2015-07-21 14:40:25|RT @TheIranDeal: The historic #IranDeal succeeds in verifying that Iran cannot obtain a nuclear weapon. Follow to get the facts: http://t.c…
POTUS|623137065341952000|2015-07-20 14:27:08|Just got this new blue marble photo from @NASA. A beautiful reminder that we need to protect the only planet we have. http://t.co/JQ3174P0LF
POTUS|622147491862028289|2015-07-17 20:54:55|Had a great visit today with Emma Didlake - our oldest living veteran at 110-years-young! She's a true American hero. http://t.co/EeeIC3AK4A
POTUS|622091025541136384|2015-07-17 17:10:33|Congrats to Oregon on passing two years of free community college! Every hardworking student deserves access to higher education.
POTUS|621133763385425920|2015-07-15 01:46:43|Pluto just had its first visitor! Thanks @NASA - it's a great day for discovery and American leadership. http://t.co/FfztBSMbK0
POTUS|621121462649397249|2015-07-15 00:57:51|Good conversation with Tom Friedman on the deal we reached with Iran. It's a major step toward a safer world.  https://t.co/xwSrH9IoFG
POTUS|621088588583800832|2015-07-14 22:47:13|Mass incarceration doesn't work. Let's build communities that give kids a shot at success and prisons that prepare people for a 2nd chance.
POTUS|621087343253057541|2015-07-14 22:42:16|We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.
POTUS|621086198254145536|2015-07-14 22:37:43|The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.
POTUS|621085397007888384|2015-07-14 22:34:32|The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.
POTUS|621084469970214914|2015-07-14 22:30:51|In 1980, there were 500,000 people in American jails. Today, there are 2.2 million. Many belong. But too many are nonviolent offenders.
POTUS|621083313063763968|2015-07-14 22:26:15|America keeps more people behind bars than the top 35 European countries combined.
POTUS|621081946236563456|2015-07-14 22:20:49|America is home to 5% of the world's population, but 25% of the world's prisoners.
POTUS|621081548029345792|2015-07-14 22:19:14|Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:
POTUS|619509587272691712|2015-07-10 14:12:50|South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.
POTUS|617860799953010688|2015-07-06 01:01:08|What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.
POTUS|617542692952764417|2015-07-05 03:57:06|http://t.co/Ft3DwYWRJv
POTUS|617430014422843392|2015-07-04 20:29:21|It doesn't get much better than celebrating America with the people you love. Happy Fourth of July, everyone!
POTUS|616441802023960576|2015-07-02 03:02:33|It's not mine; just a loaner. Maybe you can come play at the White House sometime instead?  https://t.co/srZKB6plzz
POTUS|616418071683665920|2015-07-02 01:28:15|"RT @hotelkeys: @POTUS 
23yrold recent grad has full-time job but no insurance. Peace of mind that she can be on our plan. #ACAWorks"
POTUS|616417443246907392|2015-07-02 01:25:45|"RT @crazywritinfool: @POTUS #ACAWorks because I could switch insurance providers to get a lower rate. Couldn't before due to ""preexisting c…"
POTUS|616416832157818880|2015-07-02 01:23:19|RT @RandynAverysMom: #AskPOTUS my dad is a small biz owner and never had insurance. #ACA allowed him access to life saving cancer screening…
POTUS|616416358096572416|2015-07-02 01:21:26|RT @NotoriousLLT: Sister is legally blind &amp; on disability b/c of glaucoma. She needs care to keep sight she has left. With #ACA she can aff…
POTUS|616340901351264256|2015-07-01 20:21:36|Gotta go, but this was fun. Let's keep the health care conversation going - share how the #ACAWorks for you or your family.
POTUS|616339969125302276|2015-07-01 20:17:54|butler's a great player on o and d; let's sign him up long term. go bulls! https://t.co/IqbyUmcbmJ
POTUS|616339733132804096|2015-07-01 20:16:58|people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9
POTUS|616338933962670080|2015-07-01 20:13:47|pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII
POTUS|616338528138608640|2015-07-01 20:12:10|respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V
POTUS|616338019843461121|2015-07-01 20:10:09|was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm
POTUS|616337692582899712|2015-07-01 20:08:51|there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT
POTUS|616337090767405056|2015-07-01 20:06:28|have principles and issues you are passionate about, and act; worry more about doing something than being something. https://t.co/QqbgflhXDY
POTUS|616336742854078464|2015-07-01 20:05:05|EX-IM bank helps US companies export; that means good paying american jobs. optimistic that congress gets it done. https://t.co/UeBhgiL64B
POTUS|616336192443916289|2015-07-01 20:02:53|now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC
POTUS|616335694928199680|2015-07-01 20:00:55|congratulations! hope you guys are getting sleep. nothing beats babies! https://t.co/ymGM0HARad
POTUS|616335347174232064|2015-07-01 19:59:32|not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP
POTUS|616334401157378048|2015-07-01 19:55:46|we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An
POTUS|616334258697859073|2015-07-01 19:55:12|Alright, let's do this. Ready to answer your health care questions. Keep 'em coming with #AskPOTUS. http://t.co/wK8RDF2H0i
POTUS|616311028847112192|2015-07-01 18:22:54|Hello from Nashville! I'll be answering your questions on health care and the Affordable Care Act at 3:30pm ET. Tweet yours using #AskPOTUS.
POTUS|616057454430957572|2015-07-01 01:35:17|Congrats to the #USWNT! Can't wait for the finals. You make us all proud!
POTUS|615887901654675456|2015-06-30 14:21:33|A hard day's work deserves a fair day's pay. That's why I'm announcing my plan to extend overtime protections. https://t.co/MrV56vTNa9
